Total floor area,Window fraction,Annual Average temperature,Occupancy level,Total heating and cooling energy use - GJ
24695,0.07,27.55,2.52,14808.64
24695,0.07,27.55,3.39,14790.55
24695,0.07,27.55,4.39,14512.62
24695,0.07,27.55,1.82,15058.39
24695,0.07,27.55,3.09,14904.18
24695,0.07,27.55,2.7,14734.98
24695,0.07,27.55,1.55,14457.18
24695,0.07,27.55,2.74,15318.33
24695,0.07,27.55,2.16,14624.42
24695,0.07,27.55,4.09,15076.58
24695,0.07,27.55,3.29,14874.78
24695,0.07,27.55,3.89,14893.48
24695,0.07,27.55,3.92,15104.76
24695,0.07,27.55,2.07,14977.01
24695,0.07,27.55,3.79,14760.8
24695,0.07,27.55,3.71,14873.71
24695,0.07,27.55,2.21,14823.95
24695,0.07,27.55,1.89,14758.2
24695,0.07,27.55,2.4,14835.36
24695,0.07,27.55,3.08,15037.57
24695,0.07,27.55,2.37,14813.25
24695,0.07,27.55,3.01,14813.54
24695,0.07,27.55,2,14716.67
24695,0.07,27.55,1.81,14520.78
24695,0.07,27.55,2.99,15006.75
24695,0.07,27.55,2.71,15139.5
24695,0.07,27.55,1.87,15023.35
24695,0.07,27.55,4.24,14939.83
24695,0.07,27.55,2.53,14983.74
24695,0.07,27.55,3.26,14932.31
24695,0.07,27.55,2.66,15019.12
24695,0.07,27.55,2.14,14670.32
24695,0.07,27.55,3.31,14914.9
24695,0.07,27.55,3.35,14841.51
24695,0.07,27.55,2.91,14942.98
24695,0.07,27.55,3.67,14912.75
24695,0.07,27.55,4.02,14740.67
24695,0.07,27.55,2.48,14712.35
24695,0.07,27.55,4.22,14943.09
24695,0.07,27.55,2.91,15089.15
24695,0.07,27.55,4.44,14825.72
24695,0.07,27.55,2.26,14562.52
24695,0.07,27.55,1.74,14548.28
24695,0.07,27.55,2.98,14698.83
24695,0.07,27.55,2.23,14848.99
24695,0.07,27.55,1.53,14518.54
24695,0.07,27.55,2.68,14853.39
24695,0.07,27.55,2.03,14834.05
24695,0.07,27.55,1.69,14497.55
24695,0.07,27.55,3.45,14825.89
24695,0.07,45.5,2.83,5138.89
24695,0.07,45.5,3.23,5156.19
24695,0.07,45.5,2.63,5268.35
24695,0.07,45.5,3.95,5464.47
24695,0.07,45.5,1.22,4909.69
24695,0.07,45.5,2.58,5219.57
24695,0.07,45.5,2.32,5273.88
24695,0.07,45.5,2.19,5133.76
24695,0.07,45.5,1.93,4783
24695,0.07,45.5,1.45,4958.45
24695,0.07,45.5,2.1,4871.35
24695,0.07,45.5,3.5,5281.48
24695,0.07,45.5,3.54,5208.68
24695,0.07,45.5,2.46,5262.66
24695,0.07,45.5,1.69,4736.09
24695,0.07,45.5,2.3,5026.64
24695,0.07,45.5,2.28,5107.78
24695,0.07,45.5,3.67,5588.83
24695,0.07,45.5,2.87,5243.27
24695,0.07,45.5,2.61,5117.02
24695,0.07,45.5,4.31,5479.76
24695,0.07,45.5,2.41,4977.25
24695,0.07,45.5,2.5,5231.27
24695,0.07,45.5,2.78,5287.22
24695,0.07,45.5,1.28,4769.79
24695,0.07,45.5,3.37,5426.4
24695,0.07,45.5,2.04,4814.69
24695,0.07,45.5,3.44,5581.04
24695,0.07,45.5,2.81,5076.23
24695,0.07,45.5,1.63,4825.13
24695,0.07,45.5,2.76,5349.75
24695,0.07,45.5,1.4,4968.73
24695,0.07,45.5,3.05,5483.06
24695,0.07,45.5,5.08,5632.42
24695,0.07,45.5,3.78,5508.3
24695,0.07,45.5,3.51,5595.51
24695,0.07,45.5,3.12,5374.37
24695,0.07,45.5,3.62,5176.95
24695,0.07,45.5,2.43,5146.45
24695,0.07,45.5,3.57,5155.26
24695,0.07,45.5,4.65,5425.94
24695,0.07,45.5,2.94,4932.7
24695,0.07,45.5,4.55,5387.16
24695,0.07,45.5,3.15,5071.45
24695,0.07,45.5,3.2,5366.89
24695,0.07,45.5,2.35,5259.94
24695,0.07,45.5,1.97,4953.82
24695,0.07,45.5,3.17,5385.22
24695,0.07,45.5,4.13,5567.65
24695,0.07,45.5,4.61,5690.19
24695,0.07,45.5,4.06,5649.51
24695,0.07,45.5,2.6,5220.96
24695,0.07,45.5,2.52,5010.79
24695,0.07,45.5,3.39,5054.09
24695,0.07,45.5,4.39,5156.36
24695,0.07,45.5,1.82,5296.41
24695,0.07,45.5,3.09,5082.01
24695,0.07,45.5,2.7,5065.37
24695,0.07,45.5,1.55,4892.46
24695,0.07,45.5,2.74,5452.09
24695,0.07,45.5,2.16,5030.62
24695,0.07,45.5,4.09,5377.53
24695,0.07,45.5,3.29,5366.03
24695,0.07,45.5,3.89,5510.74
24695,0.07,45.5,3.92,5582.69
24695,0.07,45.5,2.07,5235.78
24695,0.07,45.5,3.79,5304.35
24695,0.07,45.5,3.71,5179.44
24695,0.07,45.5,2.21,5177.8
24695,0.07,45.5,1.89,4987.96
24695,0.07,45.5,2.4,4955.25
24695,0.07,45.5,3.08,5272.52
24695,0.07,45.5,2.37,5094.62
24695,0.07,45.5,3.01,5043.93
24695,0.07,45.5,2,4854.38
24695,0.07,45.5,1.81,4947.97
24695,0.07,45.5,2.99,5178.85
24695,0.07,45.5,2.71,5408.67
24695,0.07,45.5,1.87,5016.37
24695,0.07,45.5,4.24,5500.45
24695,0.07,45.5,2.53,5305.29
24695,0.07,45.5,3.26,5380.27
24695,0.07,45.5,2.66,5336.6
24695,0.07,45.5,2.14,4848.9
24695,0.07,45.5,3.31,5267.55
24695,0.07,45.5,3.35,5374.9
24695,0.07,45.5,2.91,5194.43
24695,0.07,45.5,3.67,5487.86
24695,0.07,45.5,4.02,5365.89
24695,0.07,45.5,2.48,4895.2
24695,0.07,45.5,4.22,5286.65
24695,0.07,45.5,2.91,5173.59
24695,0.07,45.5,4.44,5602.5
24695,0.07,45.5,2.26,4796.46
24695,0.07,45.5,1.74,4876.75
24695,0.07,45.5,2.98,4966.17
24695,0.07,45.5,2.23,4953.55
24695,0.07,45.5,1.53,4930.23
24695,0.07,45.5,2.68,5161.85
24695,0.07,45.5,2.03,4941.53
24695,0.07,45.5,1.69,4886.73
24695,0.07,45.5,3.45,5326.36
24695,0.07,69.05,2.83,2977.25
24695,0.07,69.05,3.23,2970.58
24695,0.07,69.05,2.63,2975.94
24695,0.07,69.05,3.95,2944.49
24695,0.07,69.05,1.22,3190.29
24695,0.07,69.05,2.58,2932.53
24695,0.07,69.05,2.32,2972.89
24695,0.07,69.05,2.19,2961.24
24695,0.07,69.05,1.93,3064.75
24695,0.07,69.05,1.45,3057.9
24695,0.07,69.05,2.1,2995.48
24695,0.07,69.05,3.5,2925.79
24695,0.07,69.05,3.54,2978.39
24695,0.07,69.05,2.46,2920.48
24695,0.07,69.05,1.69,3126.93
24695,0.07,69.05,2.3,3005.43
24695,0.07,69.05,2.28,2962.79
24695,0.07,69.05,3.67,2915.32
24695,0.07,69.05,2.87,2979.11
24695,0.07,69.05,2.61,2980.59
24695,0.07,69.05,4.31,2900.99
24695,0.07,69.05,2.41,3004.34
24695,0.07,69.05,2.5,2968.38
24695,0.07,69.05,2.78,2925.17
24695,0.07,69.05,1.28,3200.1
24695,0.07,69.05,3.37,2897.1
24695,0.07,69.05,2.04,3042.26
24695,0.07,69.05,3.44,2932.84
24695,0.07,69.05,2.81,2949.07
24695,0.07,69.05,1.63,3114.81
24695,0.07,69.05,2.76,2916.07
24695,0.07,69.05,1.4,3104.24
24695,0.07,69.05,3.05,2913.78
24695,0.07,69.05,5.08,2918.86
24695,0.07,69.05,3.78,2898.63
24695,0.07,69.05,3.51,2933.84
24695,0.07,69.05,3.12,2922.99
24695,0.07,69.05,3.62,2957.51
24695,0.07,69.05,2.43,2950.67
24695,0.07,69.05,3.57,2940.81
24695,0.07,69.05,4.65,2952.62
24695,0.07,69.05,2.94,2975.33
24695,0.07,69.05,4.55,2943.76
24695,0.07,69.05,3.15,2977.7
24695,0.07,69.05,3.2,2897.53
24695,0.07,69.05,2.35,2965.14
24695,0.07,69.05,1.97,3099.22
24695,0.07,69.05,3.17,2895.58
24695,0.07,69.05,4.13,2911.3
24695,0.07,69.05,4.61,2920.26
24695,0.07,69.05,4.06,2929.2
24695,0.07,69.05,2.6,2960.44
24695,0.07,69.05,2.52,2989.55
24695,0.07,69.05,3.39,2972.45
24695,0.07,69.05,4.39,2919.14
24695,0.07,69.05,1.82,3055.74
24695,0.07,69.05,3.09,2991.02
24695,0.07,69.05,2.7,2965.52
24695,0.07,69.05,1.55,3089.77
24695,0.07,69.05,2.74,2923.45
24695,0.07,69.05,2.16,2989.78
24695,0.07,69.05,4.09,2957.52
24695,0.07,69.05,3.29,2921.07
24695,0.07,69.05,3.89,2911.77
24695,0.07,69.05,3.92,2909.07
24695,0.07,69.05,2.07,2978.99
24695,0.07,69.05,3.79,2929.62
24695,0.07,69.05,3.71,2947.41
24695,0.07,69.05,2.21,2984.51
24695,0.07,69.05,1.89,2965.7
24695,0.07,69.05,2.4,3010.18
24695,0.07,69.05,3.08,2960.06
24695,0.07,69.05,2.37,2984.29
24695,0.07,69.05,3.01,2971.2
24695,0.07,69.05,2,3070.51
24695,0.07,69.05,1.81,2999.24
24695,0.07,69.05,2.99,2977.14
24695,0.07,69.05,2.71,2935.33
24695,0.07,69.05,1.87,3093.2
24695,0.07,69.05,4.24,2876.99
24695,0.07,69.05,2.53,2949.02
24695,0.07,69.05,3.26,2917.2
24695,0.07,69.05,2.66,2923.15
24695,0.07,69.05,2.14,3053.53
24695,0.07,69.05,3.31,2935.76
24695,0.07,69.05,3.35,2930.89
24695,0.07,69.05,2.91,2965.13
24695,0.07,69.05,3.67,2920.23
24695,0.07,69.05,4.02,2918.39
24695,0.07,69.05,2.48,3015.11
24695,0.07,69.05,4.22,2959.05
24695,0.07,69.05,2.91,3004.68
24695,0.07,69.05,4.44,2914.39
24695,0.07,69.05,2.26,3036.49
24695,0.07,69.05,1.74,3078.94
24695,0.07,69.05,2.98,2982.34
24695,0.07,69.05,2.23,3035.41
24695,0.07,69.05,1.53,3090.96
24695,0.07,69.05,2.68,2948.61
24695,0.07,69.05,2.03,3077.51
24695,0.07,69.05,1.69,3062.03
24695,0.07,69.05,3.45,2925.93
24695,0.07,63,2.83,3459.9
24695,0.07,63,3.23,3473.92
24695,0.07,63,2.63,3471.4
24695,0.07,63,3.95,3537.3
24695,0.07,63,1.22,3479.28
24695,0.07,63,2.58,3408.35
24695,0.07,63,2.32,3443.53
24695,0.07,63,2.19,3387.53
24695,0.07,63,1.93,3385.55
24695,0.07,63,1.45,3404.45
24695,0.07,63,2.1,3355.92
24695,0.07,63,3.5,3458.09
24695,0.07,63,3.54,3493
24695,0.07,63,2.46,3415.38
24695,0.07,63,1.69,3413.22
24695,0.07,63,2.3,3421.24
24695,0.07,63,2.28,3389.27
24695,0.07,63,3.67,3532.2
24695,0.07,63,2.87,3489.9
24695,0.07,63,2.61,3452.16
24695,0.07,63,4.31,3481.21
24695,0.07,63,2.41,3415.14
24695,0.07,63,2.5,3449.41
24695,0.07,63,2.78,3437.14
24695,0.07,63,1.28,3478.94
24695,0.07,63,3.37,3471.41
24695,0.07,63,2.04,3380.13
24695,0.07,63,3.44,3523.68
24695,0.07,63,2.81,3420.09
24695,0.07,63,1.63,3429.46
24695,0.07,63,2.76,3437
24695,0.07,63,1.4,3430.62
24695,0.07,63,3.05,3487.77
24695,0.07,63,5.08,3576.28
24695,0.07,63,3.78,3493.95
24695,0.07,63,3.51,3526.58
24695,0.07,63,3.12,3465.02
24695,0.07,63,3.62,3468.43
24695,0.07,63,2.43,3403.7
24695,0.07,63,3.57,3452.62
24695,0.07,63,4.65,3553.19
24695,0.07,63,2.94,3406.25
24695,0.07,63,4.55,3520.6
24695,0.07,63,3.15,3447.28
24695,0.07,63,3.2,3448.93
24695,0.07,63,2.35,3427.05
24695,0.07,63,1.97,3458.73
24695,0.07,63,3.17,3447.67
24695,0.07,63,4.13,3511.74
24695,0.07,63,4.61,3579.88
24695,0.07,63,4.06,3558.36
24695,0.07,63,2.6,3448.83
24695,0.07,63,2.52,3413.21
24695,0.07,63,3.39,3427.75
24695,0.07,63,4.39,3441.86
24695,0.07,63,1.82,3495.93
24695,0.07,63,3.09,3454.24
24695,0.07,63,2.7,3423.26
24695,0.07,63,1.55,3410.29
24695,0.07,63,2.74,3479.74
24695,0.07,63,2.16,3385.71
24695,0.07,63,4.09,3535.12
24695,0.07,63,3.29,3470.81
24695,0.07,63,3.89,3495.51
24695,0.07,63,3.92,3523.02
24695,0.07,63,2.07,3427.21
24695,0.07,63,3.79,3467.04
24695,0.07,63,3.71,3463.6
24695,0.07,63,2.21,3432.28
24695,0.07,63,1.89,3347.7
24695,0.07,63,2.4,3409.73
24695,0.07,63,3.08,3481.23
24695,0.07,63,2.37,3428.24
24695,0.07,63,3.01,3435.22
24695,0.07,63,2,3406.39
24695,0.07,63,1.81,3358.06
24695,0.07,63,2.99,3470.62
24695,0.07,63,2.71,3464.88
24695,0.07,63,1.87,3448.81
24695,0.07,63,4.24,3490.02
24695,0.07,63,2.53,3441.14
24695,0.07,63,3.26,3458.72
24695,0.07,63,2.66,3449.02
24695,0.07,63,2.14,3395.5
24695,0.07,63,3.31,3467.01
24695,0.07,63,3.35,3479.48
24695,0.07,63,2.91,3466.81
24695,0.07,63,3.67,3495.89
24695,0.07,63,4.02,3494.95
24695,0.07,63,2.48,3392.71
24695,0.07,63,4.22,3506.22
24695,0.07,63,2.91,3487.4
24695,0.07,63,4.44,3528.29
24695,0.07,63,2.26,3383.83
24695,0.07,63,1.74,3412.53
24695,0.07,63,2.98,3420.93
24695,0.07,63,2.23,3421.59
24695,0.07,63,1.53,3422.48
24695,0.07,63,2.68,3424.74
24695,0.07,63,2.03,3435.67
24695,0.07,63,1.69,3399.35
24695,0.07,63,3.45,3466.38
24695,0.07,77.05,2.83,3263.88
24695,0.07,77.05,3.23,3236.95
24695,0.07,77.05,2.63,3268.1
24695,0.07,77.05,3.95,3164.45
24695,0.07,77.05,1.22,3560.08
24695,0.07,77.05,2.58,3233.3
24695,0.07,77.05,2.32,3284.34
24695,0.07,77.05,2.19,3289.11
24695,0.07,77.05,1.93,3415.75
24695,0.07,77.05,1.45,3430.39
24695,0.07,77.05,2.1,3337.44
24695,0.07,77.05,3.5,3178.74
24695,0.07,77.05,3.54,3228.08
24695,0.07,77.05,2.46,3219.01
24695,0.07,77.05,1.69,3487.45
24695,0.07,77.05,2.3,3328.1
24695,0.07,77.05,2.28,3288.59
24695,0.07,77.05,3.67,3123.72
24695,0.07,77.05,2.87,3258.73
24695,0.07,77.05,2.61,3280.73
24695,0.07,77.05,4.31,3108.77
24695,0.07,77.05,2.41,3323.81
24695,0.07,77.05,2.5,3270.03
24695,0.07,77.05,2.78,3207.1
24695,0.07,77.05,1.28,3570.56
24695,0.07,77.05,3.37,3131.53
24695,0.07,77.05,2.04,3386.95
24695,0.07,77.05,3.44,3155.75
24695,0.07,77.05,2.81,3241.02
24695,0.07,77.05,1.63,3475.78
24695,0.07,77.05,2.76,3190.64
24695,0.07,77.05,1.4,3478.27
24695,0.07,77.05,3.05,3158.63
24695,0.07,77.05,5.08,3079.45
24695,0.07,77.05,3.78,3112.87
24695,0.07,77.05,3.51,3154.72
24695,0.07,77.05,3.12,3182.78
24695,0.07,77.05,3.62,3212.39
24695,0.07,77.05,2.43,3265.58
24695,0.07,77.05,3.57,3196.48
24695,0.07,77.05,4.65,3151.27
24695,0.07,77.05,2.94,3265.46
24695,0.07,77.05,4.55,3153.46
24695,0.07,77.05,3.15,3254.42
24695,0.07,77.05,3.2,3143.97
24695,0.07,77.05,2.35,3278.47
24695,0.07,77.05,1.97,3434.06
24695,0.07,77.05,3.17,3144.61
24695,0.07,77.05,4.13,3112.13
24695,0.07,77.05,4.61,3089.38
24695,0.07,77.05,4.06,3132.67
24695,0.07,77.05,2.6,3257.67
24695,0.07,77.05,2.52,3303.01
24695,0.07,77.05,3.39,3243.07
24695,0.07,77.05,4.39,3146.13
24695,0.07,77.05,1.82,3387.51
24695,0.07,77.05,3.09,3268.26
24695,0.07,77.05,2.7,3264.75
24695,0.07,77.05,1.55,3455.66
24695,0.07,77.05,2.74,3190.08
24695,0.07,77.05,2.16,3326.42
24695,0.07,77.05,4.09,3177.54
24695,0.07,77.05,3.29,3171.32
24695,0.07,77.05,3.89,3129.18
24695,0.07,77.05,3.92,3109.54
24695,0.07,77.05,2.07,3307.67
24695,0.07,77.05,3.79,3168.91
24695,0.07,77.05,3.71,3200.63
24695,0.07,77.05,2.21,3309.13
24695,0.07,77.05,1.89,3316.64
24695,0.07,77.05,2.4,3330.91
24695,0.07,77.05,3.08,3232.5
24695,0.07,77.05,2.37,3303.97
24695,0.07,77.05,3.01,3254.47
24695,0.07,77.05,2,3415.04
24695,0.07,77.05,1.81,3357.8
24695,0.07,77.05,2.99,3253.9
24695,0.07,77.05,2.71,3208.27
24695,0.07,77.05,1.87,3441.83
24695,0.07,77.05,4.24,3065.34
24695,0.07,77.05,2.53,3249.42
24695,0.07,77.05,3.26,3175
24695,0.07,77.05,2.66,3203.71
24695,0.07,77.05,2.14,3389.01
24695,0.07,77.05,3.31,3196.62
24695,0.07,77.05,3.35,3177.71
24695,0.07,77.05,2.91,3246.2
24695,0.07,77.05,3.67,3145.46
24695,0.07,77.05,4.02,3140.49
24695,0.07,77.05,2.48,3332.07
24695,0.07,77.05,4.22,3183.17
24695,0.07,77.05,2.91,3280.99
24695,0.07,77.05,4.44,3104.28
24695,0.07,77.05,2.26,3365.61
24695,0.07,77.05,1.74,3433.24
24695,0.07,77.05,2.98,3269.6
24695,0.07,77.05,2.23,3363.83
24695,0.07,77.05,1.53,3457.97
24695,0.07,77.05,2.68,3248.91
24695,0.07,77.05,2.03,3414.35
24695,0.07,77.05,1.69,3423.65
24695,0.07,77.05,3.45,3176.03
24695,0.07,75.05,2.83,3004.21
24695,0.07,75.05,3.23,2986.9
24695,0.07,75.05,2.63,3006.68
24695,0.07,75.05,3.95,2938.26
24695,0.07,75.05,1.22,3335.76
24695,0.07,75.05,2.58,2959.71
24695,0.07,75.05,2.32,3012.75
24695,0.07,75.05,2.19,3003.6
24695,0.07,75.05,1.93,3136.69
24695,0.07,75.05,1.45,3149.5
24695,0.07,75.05,2.1,3060.04
24695,0.07,75.05,3.5,2933.9
24695,0.07,75.05,3.54,2983.52
24695,0.07,75.05,2.46,2943.33
24695,0.07,75.05,1.69,3227.13
24695,0.07,75.05,2.3,3058.98
24695,0.07,75.05,2.28,3008.82
24695,0.07,75.05,3.67,2885.14
24695,0.07,75.05,2.87,3005.5
24695,0.07,75.05,2.61,3018.44
24695,0.07,75.05,4.31,2878.04
24695,0.07,75.05,2.41,3053.71
24695,0.07,75.05,2.5,3005.93
24695,0.07,75.05,2.78,2942.27
24695,0.07,75.05,1.28,3349.82
24695,0.07,75.05,3.37,2887.09
24695,0.07,75.05,2.04,3101.74
24695,0.07,75.05,3.44,2903.36
24695,0.07,75.05,2.81,2982.13
24695,0.07,75.05,1.63,3204.02
24695,0.07,75.05,2.76,2924.7
24695,0.07,75.05,1.4,3214.7
24695,0.07,75.05,3.05,2907.87
24695,0.07,75.05,5.08,2869.86
24695,0.07,75.05,3.78,2877.32
24695,0.07,75.05,3.51,2912.64
24695,0.07,75.05,3.12,2929.44
24695,0.07,75.05,3.62,2964.93
24695,0.07,75.05,2.43,2992.49
24695,0.07,75.05,3.57,2948.58
24695,0.07,75.05,4.65,2923.54
24695,0.07,75.05,2.94,3000.08
24695,0.07,75.05,4.55,2922.71
24695,0.07,75.05,3.15,2998.39
24695,0.07,75.05,3.2,2889.07
24695,0.07,75.05,2.35,3001.6
24695,0.07,75.05,1.97,3170.38
24695,0.07,75.05,3.17,2889.79
24695,0.07,75.05,4.13,2882.25
24695,0.07,75.05,4.61,2871.45
24695,0.07,75.05,4.06,2904.01
24695,0.07,75.05,2.6,2997.53
24695,0.07,75.05,2.52,3036.42
24695,0.07,75.05,3.39,2988.37
24695,0.07,75.05,4.39,2904.44
24695,0.07,75.05,1.82,3116.14
24695,0.07,75.05,3.09,3015.54
24695,0.07,75.05,2.7,3003.13
24695,0.07,75.05,1.55,3185.44
24695,0.07,75.05,2.74,2931.82
24695,0.07,75.05,2.16,3046.39
24695,0.07,75.05,4.09,2941.51
24695,0.07,75.05,3.29,2920.3
24695,0.07,75.05,3.89,2889.99
24695,0.07,75.05,3.92,2874.1
24695,0.07,75.05,2.07,3026.14
24695,0.07,75.05,3.79,2926.76
24695,0.07,75.05,3.71,2950.54
24695,0.07,75.05,2.21,3034.64
24695,0.07,75.05,1.89,3018.5
24695,0.07,75.05,2.4,3060.93
24695,0.07,75.05,3.08,2985.12
24695,0.07,75.05,2.37,3038.87
24695,0.07,75.05,3.01,2992.03
24695,0.07,75.05,2,3142.36
24695,0.07,75.05,1.81,3061.49
24695,0.07,75.05,2.99,2997.4
24695,0.07,75.05,2.71,2943.24
24695,0.07,75.05,1.87,3172.32
24695,0.07,75.05,4.24,2839.54
24695,0.07,75.05,2.53,2985.45
24695,0.07,75.05,3.26,2924.53
24695,0.07,75.05,2.66,2939.42
24695,0.07,75.05,2.14,3117.63
24695,0.07,75.05,3.31,2954.31
24695,0.07,75.05,3.35,2928.23
24695,0.07,75.05,2.91,2995.56
24695,0.07,75.05,3.67,2905.07
24695,0.07,75.05,4.02,2903.51
24695,0.07,75.05,2.48,3065.11
24695,0.07,75.05,4.22,2941.01
24695,0.07,75.05,2.91,3027.17
24695,0.07,75.05,4.44,2879.36
24695,0.07,75.05,2.26,3096.32
24695,0.07,75.05,1.74,3159.39
24695,0.07,75.05,2.98,3005.72
24695,0.07,75.05,2.23,3095.04
24695,0.07,75.05,1.53,3190.09
24695,0.07,75.05,2.68,2990.64
24695,0.07,75.05,2.03,3138.68
24695,0.07,75.05,1.69,3148.73
24695,0.07,75.05,3.45,2930.05
24695,0.07,77.5,2.83,3057.93
24695,0.07,77.5,3.23,3032.91
24695,0.07,77.5,2.63,3066.67
24695,0.07,77.5,3.95,2967.98
24695,0.07,77.5,1.22,3446.15
24695,0.07,77.5,2.58,3023.35
24695,0.07,77.5,2.32,3083.67
24695,0.07,77.5,2.19,3076.23
24695,0.07,77.5,1.93,3222.81
24695,0.07,77.5,1.45,3252.45
24695,0.07,77.5,2.1,3128.87
24695,0.07,77.5,3.5,2968.96
24695,0.07,77.5,3.54,3027.82
24695,0.07,77.5,2.46,3015.49
24695,0.07,77.5,1.69,3324.23
24695,0.07,77.5,2.3,3123.66
24695,0.07,77.5,2.28,3078.27
24695,0.07,77.5,3.67,2926.93
24695,0.07,77.5,2.87,3057.46
24695,0.07,77.5,2.61,3079.26
24695,0.07,77.5,4.31,2903.2
24695,0.07,77.5,2.41,3123.44
24695,0.07,77.5,2.5,3070.4
24695,0.07,77.5,2.78,2998.99
24695,0.07,77.5,1.28,3458.95
24695,0.07,77.5,3.37,2931.11
24695,0.07,77.5,2.04,3182.67
24695,0.07,77.5,3.44,2945.01
24695,0.07,77.5,2.81,3033.63
24695,0.07,77.5,1.63,3296.82
24695,0.07,77.5,2.76,2983.48
24695,0.07,77.5,1.4,3315.14
24695,0.07,77.5,3.05,2958
24695,0.07,77.5,5.08,2895.04
24695,0.07,77.5,3.78,2915.51
24695,0.07,77.5,3.51,2951.18
24695,0.07,77.5,3.12,2974.84
24695,0.07,77.5,3.62,3003.55
24695,0.07,77.5,2.43,3058.93
24695,0.07,77.5,3.57,2982.59
24695,0.07,77.5,4.65,2946.67
24695,0.07,77.5,2.94,3049.27
24695,0.07,77.5,4.55,2941.23
24695,0.07,77.5,3.15,3050.51
24695,0.07,77.5,3.2,2936.85
24695,0.07,77.5,2.35,3068.82
24695,0.07,77.5,1.97,3264.94
24695,0.07,77.5,3.17,2937.17
24695,0.07,77.5,4.13,2911.75
24695,0.07,77.5,4.61,2900.82
24695,0.07,77.5,4.06,2938.31
24695,0.07,77.5,2.6,3057.8
24695,0.07,77.5,2.52,3098.24
24695,0.07,77.5,3.39,3030.62
24695,0.07,77.5,4.39,2926.17
24695,0.07,77.5,1.82,3206.93
24695,0.07,77.5,3.09,3068.3
24695,0.07,77.5,2.7,3056.58
24695,0.07,77.5,1.55,3280.44
24695,0.07,77.5,2.74,2992.56
24695,0.07,77.5,2.16,3113.94
24695,0.07,77.5,4.09,2973.91
24695,0.07,77.5,3.29,2964.79
24695,0.07,77.5,3.89,2923.53
24695,0.07,77.5,3.92,2907.99
24695,0.07,77.5,2.07,3103.91
24695,0.07,77.5,3.79,2955.46
24695,0.07,77.5,3.71,2985.21
24695,0.07,77.5,2.21,3108.86
24695,0.07,77.5,1.89,3098.35
24695,0.07,77.5,2.4,3129.9
24695,0.07,77.5,3.08,3026.84
24695,0.07,77.5,2.37,3104.92
24695,0.07,77.5,3.01,3041.05
24695,0.07,77.5,2,3230.61
24695,0.07,77.5,1.81,3144.1
24695,0.07,77.5,2.99,3046
24695,0.07,77.5,2.71,3003.99
24695,0.07,77.5,1.87,3262.07
24695,0.07,77.5,4.24,2869.64
24695,0.07,77.5,2.53,3049.02
24695,0.07,77.5,3.26,2966.2
24695,0.07,77.5,2.66,3003.98
24695,0.07,77.5,2.14,3199.11
24695,0.07,77.5,3.31,2992.15
24695,0.07,77.5,3.35,2966.87
24695,0.07,77.5,2.91,3038.28
24695,0.07,77.5,3.67,2940.68
24695,0.07,77.5,4.02,2934.85
24695,0.07,77.5,2.48,3138.19
24695,0.07,77.5,4.22,2971.85
24695,0.07,77.5,2.91,3088.04
24695,0.07,77.5,4.44,2906.14
24695,0.07,77.5,2.26,3179.32
24695,0.07,77.5,1.74,3244.28
24695,0.07,77.5,2.98,3061.1
24695,0.07,77.5,2.23,3173.83
24695,0.07,77.5,1.53,3286.27
24695,0.07,77.5,2.68,3047.6
24695,0.07,77.5,2.03,3225.14
24695,0.07,77.5,1.69,3237.15
24695,0.07,77.5,3.45,2965.98
24695,0.07,53,2.83,3035.92
24695,0.07,53,3.23,3041.76
24695,0.07,53,2.63,3041.01
24695,0.07,53,3.95,3216.81
24695,0.07,53,1.22,2852.05
24695,0.07,53,2.58,2994.49
24695,0.07,53,2.32,2983.55
24695,0.07,53,2.19,2913.95
24695,0.07,53,1.93,2803.71
24695,0.07,53,1.45,2812.44
24695,0.07,53,2.1,2860.07
24695,0.07,53,3.5,3117.27
24695,0.07,53,3.54,3058.98
24695,0.07,53,2.46,2992.86
24695,0.07,53,1.69,2775.2
24695,0.07,53,2.3,2943.5
24695,0.07,53,2.28,2923.74
24695,0.07,53,3.67,3221.54
24695,0.07,53,2.87,3077.2
24695,0.07,53,2.61,3012.07
24695,0.07,53,4.31,3206.46
24695,0.07,53,2.41,2922.53
24695,0.07,53,2.5,3004.63
24695,0.07,53,2.78,3045.39
24695,0.07,53,1.28,2847.65
24695,0.07,53,3.37,3136.8
24695,0.07,53,2.04,2835.49
24695,0.07,53,3.44,3193.01
24695,0.07,53,2.81,3012.71
24695,0.07,53,1.63,2832.69
24695,0.07,53,2.76,3056.44
24695,0.07,53,1.4,2821.03
24695,0.07,53,3.05,3138.06
24695,0.07,53,5.08,3320.12
24695,0.07,53,3.78,3190.92
24695,0.07,53,3.51,3202.08
24695,0.07,53,3.12,3101.7
24695,0.07,53,3.62,3068.62
24695,0.07,53,2.43,2959.53
24695,0.07,53,3.57,3082.88
24695,0.07,53,4.65,3241.99
24695,0.07,53,2.94,2949.49
24695,0.07,53,4.55,3227.48
24695,0.07,53,3.15,2995.56
24695,0.07,53,3.2,3104.87
24695,0.07,53,2.35,2975.88
24695,0.07,53,1.97,2839.78
24695,0.07,53,3.17,3105.81
24695,0.07,53,4.13,3227.88
24695,0.07,53,4.61,3315.73
24695,0.07,53,4.06,3258.78
24695,0.07,53,2.6,3021.9
